source_id,api_name,api_mode,api_version,source_url,path,method,operation_id,name,in,required,type,description
policycommand_v1,policy,command,1.0,https://api.fenergox.com/policycommand/swagger/1.0/swagger.json,/api/data-group,post,CreateDataGroup,X-TENANT-ID,header,True,string,The UiD of the tenant representing organization
policycommand_v1,policy,command,1.0,https://api.fenergox.com/policycommand/swagger/1.0/swagger.json,/api/data-group/{groupId},post,CreateDataGroupVersion,groupId,path,True,string,Data group Id
policycommand_v1,policy,command,1.0,https://api.fenergox.com/policycommand/swagger/1.0/swagger.json,/api/data-group/{groupId},post,CreateDataGroupVersion,X-TENANT-ID,header,True,string,The UiD of the tenant representing organization
policycommand_v1,policy,command,1.0,https://api.fenergox.com/policycommand/swagger/1.0/swagger.json,/api/data-group/{groupId},delete,DeleteDataGroup,groupId,path,True,string,Data group Id
policycommand_v1,policy,command,1.0,https://api.fenergox.com/policycommand/swagger/1.0/swagger.json,/api/data-group/{groupId},delete,DeleteDataGroup,X-TENANT-ID,header,True,string,The UiD of the tenant representing organization
policycommand_v1,policy,command,1.0,https://api.fenergox.com/policycommand/swagger/1.0/swagger.json,/api/data-group/{dataGroupId}/version/{versionNumber}/draft,post,CreateDataGroupVersionDraft,dataGroupId,path,True,string,Data group Id
policycommand_v1,policy,command,1.0,https://api.fenergox.com/policycommand/swagger/1.0/swagger.json,/api/data-group/{dataGroupId}/version/{versionNumber}/draft,post,CreateDataGroupVersionDraft,versionNumber,path,True,integer,Version number to create a new draft from
policycommand_v1,policy,command,1.0,https://api.fenergox.com/policycommand/swagger/1.0/swagger.json,/api/data-group/{dataGroupId}/version/{versionNumber}/draft,post,CreateDataGroupVersionDraft,X-TENANT-ID,header,True,string,The UiD of the tenant representing organization
policycommand_v1,policy,command,1.0,https://api.fenergox.com/policycommand/swagger/1.0/swagger.json,/api/data-group/{groupId}/version/{versionNumber},put,UpdateDataGroupVersion,groupId,path,True,string,Data group Id
policycommand_v1,policy,command,1.0,https://api.fenergox.com/policycommand/swagger/1.0/swagger.json,/api/data-group/{groupId}/version/{versionNumber},put,UpdateDataGroupVersion,versionNumber,path,True,integer,Version number to update
policycommand_v1,policy,command,1.0,https://api.fenergox.com/policycommand/swagger/1.0/swagger.json,/api/data-group/{groupId}/version/{versionNumber},put,UpdateDataGroupVersion,X-TENANT-ID,header,True,string,The UiD of the tenant representing organization
policycommand_v1,policy,command,1.0,https://api.fenergox.com/policycommand/swagger/1.0/swagger.json,/api/data-group/{groupId}/version/{versionNumber},delete,DeleteDataGroupVersion,groupId,path,True,string,Data group Id
policycommand_v1,policy,command,1.0,https://api.fenergox.com/policycommand/swagger/1.0/swagger.json,/api/data-group/{groupId}/version/{versionNumber},delete,DeleteDataGroupVersion,versionNumber,path,True,integer,Version number to delete
policycommand_v1,policy,command,1.0,https://api.fenergox.com/policycommand/swagger/1.0/swagger.json,/api/data-group/{groupId}/version/{versionNumber},delete,DeleteDataGroupVersion,X-TENANT-ID,header,True,string,The UiD of the tenant representing organization
policycommand_v1,policy,command,1.0,https://api.fenergox.com/policycommand/swagger/1.0/swagger.json,/api/data-group/{dataGroupId}/version/{versionNumber}/clone,post,CloneDataGroupVersion,dataGroupId,path,True,string,Data group Id
policycommand_v1,policy,command,1.0,https://api.fenergox.com/policycommand/swagger/1.0/swagger.json,/api/data-group/{dataGroupId}/version/{versionNumber}/clone,post,CloneDataGroupVersion,versionNumber,path,True,integer,Version number to clone
policycommand_v1,policy,command,1.0,https://api.fenergox.com/policycommand/swagger/1.0/swagger.json,/api/data-group/{dataGroupId}/version/{versionNumber}/clone,post,CloneDataGroupVersion,X-TENANT-ID,header,True,string,The UiD of the tenant representing organization
policycommand_v1,policy,command,1.0,https://api.fenergox.com/policycommand/swagger/1.0/swagger.json,/api/data-group/{groupId}/version/{versionNumber}/submit-for-approval,put,SubmitDataGroupVersion,groupId,path,True,string,Data group Id
policycommand_v1,policy,command,1.0,https://api.fenergox.com/policycommand/swagger/1.0/swagger.json,/api/data-group/{groupId}/version/{versionNumber}/submit-for-approval,put,SubmitDataGroupVersion,versionNumber,path,True,integer,Version number to submit
policycommand_v1,policy,command,1.0,https://api.fenergox.com/policycommand/swagger/1.0/swagger.json,/api/data-group/{groupId}/version/{versionNumber}/submit-for-approval,put,SubmitDataGroupVersion,X-TENANT-ID,header,True,string,The UiD of the tenant representing organization
policycommand_v1,policy,command,1.0,https://api.fenergox.com/policycommand/swagger/1.0/swagger.json,/api/data-group/{groupId}/version/{versionNumber}/sign,put,SignDataGroupVersion,groupId,path,True,string,Data group Id
policycommand_v1,policy,command,1.0,https://api.fenergox.com/policycommand/swagger/1.0/swagger.json,/api/data-group/{groupId}/version/{versionNumber}/sign,put,SignDataGroupVersion,versionNumber,path,True,integer,Version number to sign
policycommand_v1,policy,command,1.0,https://api.fenergox.com/policycommand/swagger/1.0/swagger.json,/api/data-group/{groupId}/version/{versionNumber}/sign,put,SignDataGroupVersion,X-TENANT-ID,header,True,string,The UiD of the tenant representing organization
policycommand_v1,policy,command,1.0,https://api.fenergox.com/policycommand/swagger/1.0/swagger.json,/api/data-group/{groupId}/version/{versionNumber}/archive,put,ArchiveDataGroupVersion,groupId,path,True,string,Data group Id
policycommand_v1,policy,command,1.0,https://api.fenergox.com/policycommand/swagger/1.0/swagger.json,/api/data-group/{groupId}/version/{versionNumber}/archive,put,ArchiveDataGroupVersion,versionNumber,path,True,integer,Version number to archive
policycommand_v1,policy,command,1.0,https://api.fenergox.com/policycommand/swagger/1.0/swagger.json,/api/data-group/{groupId}/version/{versionNumber}/archive,put,ArchiveDataGroupVersion,X-TENANT-ID,header,True,string,The UiD of the tenant representing organization
policycommand_v1,policy,command,1.0,https://api.fenergox.com/policycommand/swagger/1.0/swagger.json,/api/data-group/{id}/version/{versionNumber}/field,post,AddDataGroupField,id,path,True,string,Data group id
