source_id,api_name,api_mode,api_version,source_url,schema_name,property_path,payload_json_path,json_pointer,property_name,type,format,required,nullable,description,enum,ref,item_type,item_ref,example
policycommand_v1,policy,command,1.0,https://api.fenergox.com/policycommand/swagger/1.0/swagger.json,AccessLayerDto,geographic,$.geographic,#/components/schemas/AccessLayerDto/properties/geographic,geographic,array,,True,False,Collection of geographic access layers,,,string,,
policycommand_v1,policy,command,1.0,https://api.fenergox.com/policycommand/swagger/1.0/swagger.json,AccessLayerDto,businessRelated,$.businessRelated,#/components/schemas/AccessLayerDto/properties/businessRelated,businessRelated,array,,True,False,Collection of business related access layers,,,string,,
policycommand_v1,policy,command,1.0,https://api.fenergox.com/policycommand/swagger/1.0/swagger.json,AddRequirementsRequestDto,requirements,$.requirements,#/components/schemas/AddRequirementsRequestDto/properties/requirements,requirements,array,,False,True,,,,object,#/components/schemas/RequirementDto,
policycommand_v1,policy,command,1.0,https://api.fenergox.com/policycommand/swagger/1.0/swagger.json,AddRequirementsRequestDto,requirements[].identifier,$.requirements[*].identifier,#/components/schemas/AddRequirementsRequestDto/properties/requirements/items/properties/identifier,identifier,string,uuid,False,False,The UiD of the requirement,,,,,84ec28e2-d786-417b-850f-96321dd849dd
policycommand_v1,policy,command,1.0,https://api.fenergox.com/policycommand/swagger/1.0/swagger.json,AddRequirementsRequestDto,requirements[].requirementSetId,$.requirements[*].requirementSetId,#/components/schemas/AddRequirementsRequestDto/properties/requirements/items/properties/requirementSetId,requirementSetId,string,uuid,False,False,The UiD of the requirement set,,,,,228313c6-91e6-4b05-a537-5a1ab906418f
policycommand_v1,policy,command,1.0,https://api.fenergox.com/policycommand/swagger/1.0/swagger.json,AddRequirementsRequestDto,requirements[].category,$.requirements[*].category,#/components/schemas/AddRequirementsRequestDto/properties/requirements/items/properties/category,category,string,,False,True,Requirement business category,,,,,Basic Details
policycommand_v1,policy,command,1.0,https://api.fenergox.com/policycommand/swagger/1.0/swagger.json,AddRequirementsRequestDto,requirements[].description,$.requirements[*].description,#/components/schemas/AddRequirementsRequestDto/properties/requirements/items/properties/description,description,string,,False,True,Requirement description,,,,,This is the client first name
policycommand_v1,policy,command,1.0,https://api.fenergox.com/policycommand/swagger/1.0/swagger.json,AddRequirementsRequestDto,requirements[].template,$.requirements[*].template,#/components/schemas/AddRequirementsRequestDto/properties/requirements/items/properties/template,template,string,,False,True,Requirement template,,,,,Product
policycommand_v1,policy,command,1.0,https://api.fenergox.com/policycommand/swagger/1.0/swagger.json,AddRequirementsRequestDto,requirements[].entityType,$.requirements[*].entityType,#/components/schemas/AddRequirementsRequestDto/properties/requirements/items/properties/entityType,entityType,string,,True,False,Requirement entity type,,,,,Individual
policycommand_v1,policy,command,1.0,https://api.fenergox.com/policycommand/swagger/1.0/swagger.json,AddRequirementsRequestDto,requirements[].name,$.requirements[*].name,#/components/schemas/AddRequirementsRequestDto/properties/requirements/items/properties/name,name,string,,False,True,Requirement name,,,,,First Name
policycommand_v1,policy,command,1.0,https://api.fenergox.com/policycommand/swagger/1.0/swagger.json,AddRequirementsRequestDto,requirements[].order,$.requirements[*].order,#/components/schemas/AddRequirementsRequestDto/properties/requirements/items/properties/order,order,number,double,False,True,Requirement the order which the field will appears,,,,,1
policycommand_v1,policy,command,1.0,https://api.fenergox.com/policycommand/swagger/1.0/swagger.json,AddRequirementsRequestDto,requirements[].isSensitiveData,$.requirements[*].isSensitiveData,#/components/schemas/AddRequirementsRequestDto/properties/requirements/items/properties/isSensitiveData,isSensitiveData,boolean,,False,False,Requirement sensitive data flag,,,,,True
policycommand_v1,policy,command,1.0,https://api.fenergox.com/policycommand/swagger/1.0/swagger.json,AddRequirementsRequestDto,requirements[].isMaterialData,$.requirements[*].isMaterialData,#/components/schemas/AddRequirementsRequestDto/properties/requirements/items/properties/isMaterialData,isMaterialData,boolean,,False,False,Requirement material data flag,,,,,True
policycommand_v1,policy,command,1.0,https://api.fenergox.com/policycommand/swagger/1.0/swagger.json,AddRequirementsRequestDto,requirements[].isCoreDefinition,$.requirements[*].isCoreDefinition,#/components/schemas/AddRequirementsRequestDto/properties/requirements/items/properties/isCoreDefinition,isCoreDefinition,boolean,,False,False,Requirement is defined as core and cannot be deleted or altered,,,,,False
policycommand_v1,policy,command,1.0,https://api.fenergox.com/policycommand/swagger/1.0/swagger.json,AddRequirementsRequestDto,requirements[].isIndexable,$.requirements[*].isIndexable,#/components/schemas/AddRequirementsRequestDto/properties/requirements/items/properties/isIndexable,isIndexable,boolean,,False,False,Requirement is data indexed for search flag,,,,,True
policycommand_v1,policy,command,1.0,https://api.fenergox.com/policycommand/swagger/1.0/swagger.json,AddRequirementsRequestDto,requirements[].isJourneyLevelData,$.requirements[*].isJourneyLevelData,#/components/schemas/AddRequirementsRequestDto/properties/requirements/items/properties/isJourneyLevelData,isJourneyLevelData,boolean,,False,False,Requirement journey level data flag,,,,,False
policycommand_v1,policy,command,1.0,https://api.fenergox.com/policycommand/swagger/1.0/swagger.json,AddRequirementsRequestDto,requirements[].jurisdiction,$.requirements[*].jurisdiction,#/components/schemas/AddRequirementsRequestDto/properties/requirements/items/properties/jurisdiction,jurisdiction,string,,True,False,Requirement jurisdiction,,,,,Global
policycommand_v1,policy,command,1.0,https://api.fenergox.com/policycommand/swagger/1.0/swagger.json,AddRequirementsRequestDto,requirements[].dataProtectionJurisdiction,$.requirements[*].dataProtectionJurisdiction,#/components/schemas/AddRequirementsRequestDto/properties/requirements/items/properties/dataProtectionJurisdiction,dataProtectionJurisdiction,string,,False,True,Jurisdiction for data protection,,,,,Global
policycommand_v1,policy,command,1.0,https://api.fenergox.com/policycommand/swagger/1.0/swagger.json,AddRequirementsRequestDto,requirements[].classification,$.requirements[*].classification,#/components/schemas/AddRequirementsRequestDto/properties/requirements/items/properties/classification,classification,string,,False,True,Requirement classification,,,,,Customer Profiling
policycommand_v1,policy,command,1.0,https://api.fenergox.com/policycommand/swagger/1.0/swagger.json,AddRequirementsRequestDto,requirements[].isReadOnly,$.requirements[*].isReadOnly,#/components/schemas/AddRequirementsRequestDto/properties/requirements/items/properties/isReadOnly,isReadOnly,boolean,,False,False,Read-only flag,,,,,True
policycommand_v1,policy,command,1.0,https://api.fenergox.com/policycommand/swagger/1.0/swagger.json,AddRequirementsRequestDto,requirements[].isMandatory,$.requirements[*].isMandatory,#/components/schemas/AddRequirementsRequestDto/properties/requirements/items/properties/isMandatory,isMandatory,boolean,,False,False,Requirement mandatory flag,,,,,True
policycommand_v1,policy,command,1.0,https://api.fenergox.com/policycommand/swagger/1.0/swagger.json,AddRequirementsRequestDto,requirements[].targetEntity,$.requirements[*].targetEntity,#/components/schemas/AddRequirementsRequestDto/properties/requirements/items/properties/targetEntity,targetEntity,string,,False,True,Requirement target entity,,,,,Client
policycommand_v1,policy,command,1.0,https://api.fenergox.com/policycommand/swagger/1.0/swagger.json,AddRequirementsRequestDto,requirements[].type,$.requirements[*].type,#/components/schemas/AddRequirementsRequestDto/properties/requirements/items/properties/type,type,string,,True,False,Requirement type,,,,,Data
policycommand_v1,policy,command,1.0,https://api.fenergox.com/policycommand/swagger/1.0/swagger.json,AddRequirementsRequestDto,requirements[].documentDescription,$.requirements[*].documentDescription,#/components/schemas/AddRequirementsRequestDto/properties/requirements/items/properties/documentDescription,documentDescription,string,,False,True,Requirement document description,,,,,Articles of Incorporation
policycommand_v1,policy,command,1.0,https://api.fenergox.com/policycommand/swagger/1.0/swagger.json,AddRequirementsRequestDto,requirements[].documentDataKey,$.requirements[*].documentDataKey,#/components/schemas/AddRequirementsRequestDto/properties/requirements/items/properties/documentDataKey,documentDataKey,string,,False,True,Requirement document datakey,,,,,Passport
policycommand_v1,policy,command,1.0,https://api.fenergox.com/policycommand/swagger/1.0/swagger.json,AddRequirementsRequestDto,requirements[].partyType,$.requirements[*].partyType,#/components/schemas/AddRequirementsRequestDto/properties/requirements/items/properties/partyType,partyType,string,,False,True,Requirement party type,,,,,Shareholder
policycommand_v1,policy,command,1.0,https://api.fenergox.com/policycommand/swagger/1.0/swagger.json,AddRequirementsRequestDto,requirements[].partyTypes,$.requirements[*].partyTypes,#/components/schemas/AddRequirementsRequestDto/properties/requirements/items/properties/partyTypes,partyTypes,array,,False,True,Requirement party types,,,string,,
policycommand_v1,policy,command,1.0,https://api.fenergox.com/policycommand/swagger/1.0/swagger.json,AddRequirementsRequestDto,requirements[].partyCount,$.requirements[*].partyCount,#/components/schemas/AddRequirementsRequestDto/properties/requirements/items/properties/partyCount,partyCount,integer,int32,False,True,Requirement party count,,,,,1
policycommand_v1,policy,command,1.0,https://api.fenergox.com/policycommand/swagger/1.0/swagger.json,AddRequirementsRequestDto,requirements[].uboThreshold,$.requirements[*].uboThreshold,#/components/schemas/AddRequirementsRequestDto/properties/requirements/items/properties/uboThreshold,uboThreshold,number,double,False,True,Requirement UBO threshold,,,,,10
policycommand_v1,policy,command,1.0,https://api.fenergox.com/policycommand/swagger/1.0/swagger.json,AddRequirementsRequestDto,requirements[].ownershipDataKey,$.requirements[*].ownershipDataKey,#/components/schemas/AddRequirementsRequestDto/properties/requirements/items/properties/ownershipDataKey,ownershipDataKey,string,,False,True,The datakey that is used to identify this requirement,,,,,seniorManagersRequirement
policycommand_v1,policy,command,1.0,https://api.fenergox.com/policycommand/swagger/1.0/swagger.json,AddRequirementsRequestDto,requirements[].sourceEntityType,$.requirements[*].sourceEntityType,#/components/schemas/AddRequirementsRequestDto/properties/requirements/items/properties/sourceEntityType,sourceEntityType,string,,False,True,Any of the related party entity types selected can be counted toward this requirement,,,,,Individual
policycommand_v1,policy,command,1.0,https://api.fenergox.com/policycommand/swagger/1.0/swagger.json,AddRequirementsRequestDto,requirements[].relatedPartyEntityTypes,$.requirements[*].relatedPartyEntityTypes,#/components/schemas/AddRequirementsRequestDto/properties/requirements/items/properties/relatedPartyEntityTypes,relatedPartyEntityTypes,array,,False,True,Requirement related party entity types,,,string,,
policycommand_v1,policy,command,1.0,https://api.fenergox.com/policycommand/swagger/1.0/swagger.json,AddRequirementsRequestDto,requirements[].directAssociationsOnly,$.requirements[*].directAssociationsOnly,#/components/schemas/AddRequirementsRequestDto/properties/requirements/items/properties/directAssociationsOnly,directAssociationsOnly,boolean,,False,False,"When enabled, only related parties directly associated to the main client entity will be counted towards this requirement",,,,,True
policycommand_v1,policy,command,1.0,https://api.fenergox.com/policycommand/swagger/1.0/swagger.json,AddRequirementsRequestDto,requirements[].idvOn,$.requirements[*].idvOn,#/components/schemas/AddRequirementsRequestDto/properties/requirements/items/properties/idvOn,idvOn,boolean,,False,False,Is there an ID&V element applicable to this requirement?,,,,,True
policycommand_v1,policy,command,1.0,https://api.fenergox.com/policycommand/swagger/1.0/swagger.json,AddRequirementsRequestDto,requirements[].idvName,$.requirements[*].idvName,#/components/schemas/AddRequirementsRequestDto/properties/requirements/items/properties/idvName,idvName,string,,False,True,Name of the ID&V requirement and label which will be applied to the ID&V chip,,,,,ID&V 1 Senior Manager
policycommand_v1,policy,command,1.0,https://api.fenergox.com/policycommand/swagger/1.0/swagger.json,AddRequirementsRequestDto,requirements[].idvTooltip,$.requirements[*].idvTooltip,#/components/schemas/AddRequirementsRequestDto/properties/requirements/items/properties/idvTooltip,idvTooltip,string,,False,True,Tooltip description of the ID&V requirement,,,,,"At Least one CEO, CFO, COO, CTO, Board Member or Executive Director must be ID&Vd"
